
PerIsn      16      10       0       6    0.36871635    0.88000000  -21050
    1    0.546022460938E+00    0.146480161952E-02    -0.09293
    2    0.300360336387E+00    0.154382587885E-02    -0.09414
    3    0.301000888026E+00    0.153549646631E-02    -0.09409
    4    0.937864560959E-01    0.886783123829E-03    -0.09197
    5    0.300000000000E-03    0.119341628288E-03    -0.06447
    6    0.999000000000E+00    0.333333333333E-03    -0.09182
    7    0.998800000000E+00    0.477366513152E-03    -0.06447
    8    0.772037402344E+00    0.841391513833E-03    -0.07699
    9    0.596777800953E+00    0.127884503442E-02    -0.07795
   10    0.596778102368E+00    0.127883981495E-02    -0.07795
   11    0.357851388649E+00    0.148766321105E-02    -0.07917
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.113080200195E+00    0.152625412384E-02    -0.03828
   16    0.159476709664E-01    0.412811348918E-03    -0.04377
   17    0.167787124455E-01    0.406606942987E-03    -0.04512
   18    0.512849784514E-03    0.260020823240E-04    -0.04404
   19    0.801000000000E-01    0.212129653512E-02    -0.01525
   20    0.185200000000E+00    0.747991249341E-02    -0.10569
   21   -0.201300000000E+00    0.234803399387E-01    -0.06601
   22    0.772037402344E+00    0.841391513833E-03    -0.07699
   23    0.596777800953E+00    0.127884503442E-02    -0.07795
   24    0.613556814814E+00    0.886281340518E-03    -0.08906
   25    0.415249386998E+00    0.403525458627E-03    -0.06769
   26    0.801000000000E-01    0.212129653512E-02    -0.01525
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.992609515072E+00    0.307178675992E-03    -0.00481
   30    0.966040709542E+00    0.992905066925E-03    -0.02121
   31    0.998766625812E+00    0.486694916880E-04     0.01521
   32    0.995229066488E+00    0.177543323090E-03     0.01876
   33    0.801818127748E+00    0.345233864012E-02     0.10335
   34    0.548942789545E+00    0.616965676976E-02     0.16634
   35    0.998766625812E+00    0.486694916880E-04     0.01521
   36    0.906568382257E+00    0.198706833148E-02    -0.05130

PerIsn      16      10       0       6    0.36871635    0.89000000  -21050
    1    0.545042529297E+00    0.134097394532E-02     0.00274
    2    0.299291117883E+00    0.143302142619E-02     0.01379
    3    0.299935272563E+00    0.142574728933E-02     0.01371
    4    0.931635150952E-01    0.837526464979E-03     0.03438
    5    0.450000000000E-03    0.160412977132E-03    -0.06262
    6    0.998700000000E+00    0.366666666667E-03    -0.10871
    7    0.998700000000E+00    0.366666666667E-03    -0.10871
    8    0.771713354492E+00    0.756560880720E-03    -0.00699
    9    0.596275501090E+00    0.115703767666E-02    -0.00328
   10    0.596275774264E+00    0.115703395732E-02    -0.00328
   11    0.357255473533E+00    0.136009697909E-02     0.00416
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.116147656250E+00    0.142667063905E-02     0.02019
   16    0.167371442676E-01    0.372850673645E-03    -0.02042
   17    0.175523028851E-01    0.366073038946E-03    -0.02110
   18    0.543028500851E-03    0.202996103156E-04    -0.05542
   19    0.791500000000E-01    0.210705285106E-02     0.16472
   20    0.208200000000E+00    0.718356710581E-02    -0.06616
   21   -0.131700000000E+00    0.225146663759E-01    -0.03117
   22    0.771713354492E+00    0.756560880720E-03    -0.00699
   23    0.596275501090E+00    0.115703767666E-02    -0.00328
   24    0.613828077149E+00    0.806669025865E-03     0.01179
   25    0.417345017205E+00    0.392827260779E-03     0.13697
   26    0.791500000000E-01    0.210705285106E-02     0.16472
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.992583277592E+00    0.247600763597E-03     0.01931
   30    0.965626593578E+00    0.871945255059E-03    -0.00817
   31    0.998769026084E+00    0.385439583642E-04     0.07392
   32    0.995211621136E+00    0.145228428626E-03     0.06732
   33    0.806008351049E+00    0.347903800443E-02     0.17429
   34    0.567342848646E+00    0.579952097703E-02     0.18661
   35    0.998769026084E+00    0.385439583642E-04     0.07392
   36    0.902813961505E+00    0.182177813310E-02    -0.01027

PerIsn      16      10       0       6    0.36871635    0.90000000  -21050
