
PerIsn      16      10       0       6    0.36364583    0.65000000  -21040
    1    0.445210644531E+00    0.267940549281E-02    -0.11069
    2    0.204646901727E+00    0.211219871596E-02    -0.12976
    3    0.206166849995E+00    0.206533469251E-02    -0.13216
    4    0.473560155819E-01    0.770700584475E-03    -0.15211
    5    0.142500000000E-01    0.118572102260E-02    -0.16062
    6    0.926400000000E+00    0.581276894675E-02    -0.05599
    7    0.880000000000E+00    0.109664317926E-01    -0.00050
    8    0.705751440430E+00    0.161436057518E-02    -0.11833
    9    0.500550052100E+00    0.217034373784E-02    -0.12515
   10    0.500556790793E+00    0.217023317345E-02    -0.12515
   11    0.255012691210E+00    0.201732914549E-02    -0.13723
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.116044360352E+00    0.235145692346E-02    -0.13805
   16    0.195982084811E-01    0.795495044490E-03    -0.09323
   17    0.205495182633E-01    0.788323054421E-03    -0.09209
   18    0.114187893190E-02    0.887983392136E-04    -0.05288
   19    0.570500000000E-01    0.183690423586E-02    -0.03410
   20    0.161100000000E+00    0.903404894851E-02    -0.10897
   21   -0.345100000000E+00    0.285230705843E-01    -0.13637
   22    0.705754785156E+00    0.161411483610E-02    -0.11829
   23    0.500553053713E+00    0.217014328947E-02    -0.12512
   24    0.521106309056E+00    0.142057023714E-02    -0.13450
   25    0.308385026080E+00    0.599259150243E-03    -0.03484
   26    0.570500000000E-01    0.183690423586E-02    -0.03410
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.968558606710E+00    0.185557004507E-02     0.02154
   30    0.897557987395E+00    0.390473142688E-02    -0.00460
   31    0.995075504594E+00    0.265311839339E-03     0.05857
   32    0.982527966040E+00    0.868683179330E-03     0.05131
   33    0.687118599764E+00    0.569035459538E-02     0.21054
   34    0.369813899755E+00    0.905589320627E-02     0.43329
   35    0.995078969305E+00    0.264732386569E-03     0.05907
   36    0.880560865066E+00    0.353066594707E-02    -0.11514

PerIsn      16      10       0       6    0.36364583    0.66000000  -21040
    1    0.445057812500E+00    0.282135971603E-02     0.03290
    2    0.205147246850E+00    0.225643675678E-02     0.07221
    3    0.206693657279E+00    0.220971340377E-02     0.07468
    4    0.479295707678E-01    0.844709472960E-03     0.12111
    5    0.137500000000E-01    0.107631760924E-02    -0.05136
    6    0.920800000000E+00    0.579738708124E-02    -0.09342
    7    0.869600000000E+00    0.114555971940E-01    -0.13836
    8    0.707479980469E+00    0.167258435368E-02     0.04600
    9    0.503122476804E+00    0.226719655005E-02     0.05721
   10    0.503128518510E+00    0.226709538084E-02     0.05721
   11    0.257858196110E+00    0.213979265732E-02     0.07684
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.119419970703E+00    0.251912514977E-02     0.05598
   16    0.208193262458E-01    0.851643455976E-03     0.00750
   17    0.217689339042E-01    0.844525258301E-03     0.00578
   18    0.126725414932E-02    0.958847143073E-04    -0.06355
   19    0.593500000000E-01    0.204205160255E-02     0.08980
   20    0.177800000000E+00    0.895169979908E-02     0.00037
   21   -0.289400000000E+00    0.287942264134E-01     0.02957
   22    0.707481835937E+00    0.167242632473E-02     0.04616
   23    0.503124119484E+00    0.226706827607E-02     0.05731
   24    0.524897452414E+00    0.147189637157E-02     0.08906
   25    0.314469862011E+00    0.624501366138E-03     0.17909
   26    0.593500000000E-01    0.204205160255E-02     0.08980
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.965533096394E+00    0.198437336579E-02    -0.12030
   30    0.891355112825E+00    0.418944408947E-02    -0.05625
   31    0.994843096542E+00    0.271532138162E-03    -0.05490
   32    0.981695792327E+00    0.898167266919E-03    -0.04642
   33    0.684994760847E+00    0.596999591703E-02     0.37633
   34    0.373947470267E+00    0.933036262608E-02     0.43538
   35    0.994845066650E+00    0.271161678259E-03    -0.05408
   36    0.876132719966E+00    0.375069509244E-02     0.04338

PerIsn      16      10       0       6    0.36364583    0.67000000  -21040
    1    0.445509423828E+00    0.263478715780E-02    -0.13680
    2    0.205067236888E+00    0.210531040517E-02    -0.13103
    3    0.206575299489E+00    0.206265897249E-02    -0.13049
    4    0.476075472105E-01    0.787883272397E-03    -0.11083
    5    0.126500000000E-01    0.105038472990E-02    -0.01701
    6    0.926200000000E+00    0.562781691532E-02    -0.12629
    7    0.873000000000E+00    0.116519387557E-01    -0.08681
    8    0.708713427734E+00    0.156389655383E-02    -0.10955
    9    0.504704648042E+00    0.211644784684E-02    -0.10725
   10    0.504710067230E+00    0.211635686983E-02    -0.10724
   11    0.259179981590E+00    0.199470362339E-02    -0.10094
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.124445776367E+00    0.235995547797E-02    -0.09909
   16    0.218871389449E-01    0.820685533465E-03    -0.10772
   17    0.228200775206E-01    0.811876757705E-03    -0.10901
   18    0.129749409001E-02    0.962394092863E-04    -0.08576
   19    0.622000000000E-01    0.184680997147E-02    -0.05973
   20    0.192100000000E+00    0.894686334066E-02    -0.19887
   21   -0.229700000000E+00    0.276538688911E-01    -0.14176
   22    0.708713964844E+00    0.156380932256E-02    -0.10954
   23    0.504705132961E+00    0.211637705407E-02    -0.10724
   24    0.527530144751E+00    0.135398530905E-02    -0.09592
   25    0.319584015521E+00    0.567034884646E-03     0.00191
   26    0.622000000000E-01    0.184680997147E-02    -0.05973
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.967871073562E+00    0.189887791379E-02    -0.08286
   30    0.896356919429E+00    0.391350480992E-02    -0.14662
   31    0.995185450738E+00    0.272707410972E-03    -0.07262
   32    0.982839223927E+00    0.890143076891E-03    -0.08671
   33    0.707573122949E+00    0.514044282741E-02     0.23940
   34    0.401355152255E+00    0.841515222932E-02     0.43021
   35    0.995186002998E+00    0.272506268185E-03    -0.07257
   36    0.870782142114E+00    0.349873088190E-02    -0.11187

PerIsn      16      10       0       6    0.36364583    0.68000000  -21040
    1    0.439495214844E+00    0.273615208029E-02     0.17003
    2    0.199840661430E+00    0.208890601417E-02     0.16657
    3    0.201436399686E+00    0.203919240191E-02     0.16563
    4    0.454881508466E-01    0.737771774962E-03     0.15948
    5    0.145500000000E-01    0.123724808680E-02     0.10497
    6    0.923600000000E+00    0.673678279479E-02     0.10257
    7    0.870000000000E+00    0.137737856712E-01     0.10531
    8    0.706407836914E+00    0.161624452237E-02     0.15956
    9    0.501512498003E+00    0.215804318508E-02     0.16065
   10    0.501517537928E+00    0.215795435312E-02     0.16066
   11    0.256051572048E+00    0.198556962043E-02     0.16205
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.133959057617E+00    0.239679075284E-02     0.14403
   16    0.246425532639E-01    0.909864326358E-03     0.13508
   17    0.255343588591E-01    0.901930079037E-03     0.13497
   18    0.153244025792E-02    0.119268493170E-03     0.12612
   19    0.667500000000E-01    0.205280665225E-02    -0.15276
   20    0.225900000000E+00    0.930416980486E-02     0.18103
   21   -0.115400000000E+00    0.283728494491E-01     0.18542
   22    0.706408203125E+00    0.161624502400E-02     0.15943
   23    0.501512834442E+00    0.215804476820E-02     0.16057
   24    0.527051896787E+00    0.130133030262E-02     0.16655
   25    0.323543559066E+00    0.471702199395E-03     0.07146
   26    0.667500000000E-01    0.205280665225E-02    -0.15276
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.966550263035E+00    0.210585118589E-02     0.14024
   30    0.892026217013E+00    0.434330817553E-02     0.12309
   31    0.995014150276E+00    0.274516709581E-03     0.10916
   32    0.982301490428E+00    0.914351422492E-03     0.10197
   33    0.728213059966E+00    0.524847824251E-02     0.14142
   34    0.425467471880E+00    0.898007177515E-02     0.26900
   35    0.995014514430E+00    0.274492531796E-03     0.10849
   36    0.858566626108E+00    0.357667940242E-02     0.14299

PerIsn      16      10       0       6    0.36364583    0.69000000  -21040
    1    0.449547436523E+00    0.230169680888E-02     0.23071
    2    0.208166432053E+00    0.185748200986E-02     0.23570
    3    0.209589563096E+00    0.182467979839E-02     0.23551
    4    0.486693455818E-01    0.711214561317E-03     0.23513
    5    0.100500000000E-01    0.900322613334E-03     0.00611
    6    0.938800000000E+00    0.482267372089E-02     0.14265
    7    0.897400000000E+00    0.989094065652E-02     0.17122
    8    0.713604907227E+00    0.137489412067E-02     0.21139
    9    0.511393133813E+00    0.187918673950E-02     0.21205
   10    0.511397387254E+00    0.187912132217E-02     0.21205
   11    0.265571537455E+00    0.180128822540E-02     0.21107
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.128602416992E+00    0.221366128972E-02     0.18552
   16    0.226329574168E-01    0.761085092435E-03     0.18530
   17    0.235684223175E-01    0.751131667053E-03     0.18701
   18    0.129450399419E-02    0.879171833040E-04     0.13843
   19    0.690500000000E-01    0.198058123292E-02    -0.08269
   20    0.207700000000E+00    0.900488644004E-02     0.20029
   21   -0.167200000000E+00    0.275167827577E-01     0.18539
   22    0.713605444336E+00    0.137483762026E-02     0.21144
   23    0.511393632370E+00    0.187913656425E-02     0.21208
   24    0.534965809572E+00    0.116719049324E-02     0.21003
   25    0.329908175534E+00    0.441483612889E-03     0.06267
   26    0.690500000000E-01    0.198058123292E-02    -0.08269
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.970823661105E+00    0.170290487352E-02     0.07522
   30    0.902576034945E+00    0.344940336797E-02     0.09893
   31    0.995773955393E+00    0.229484521578E-03     0.09491
   32    0.984771524073E+00    0.750111643117E-03     0.09977
   33    0.730730030181E+00    0.539203565302E-02     0.08906
   34    0.429099124475E+00    0.936814030676E-02     0.27305
   35    0.995774483592E+00    0.229403582480E-03     0.09473
   36    0.867479009721E+00    0.324858001613E-02     0.18456

PerIsn      24      10       0       6    0.36364583    0.65000000  -20840
    1    0.449313664641E+00    0.131697734161E-02     0.06493
    2    0.203443729254E+00    0.115631602424E-02     0.06524
    3    0.203833178555E+00    0.115159184812E-02     0.06488
    4    0.430339143660E-01    0.457002257935E-03     0.06592
    5    0.250000000000E-03    0.109521456779E-03    -0.04263
    6    0.998800000000E+00    0.356186309210E-03    -0.02662
    7    0.998400000000E+00    0.526471003163E-03     0.02093
    8    0.708323321759E+00    0.781941158038E-03     0.05151
    9    0.502312604411E+00    0.109674238526E-02     0.05141
   10    0.502314479902E+00    0.109672964994E-02     0.05141
   11    0.253483483380E+00    0.108365631894E-02     0.05136
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.918146050347E-01    0.140603392529E-02     0.06481
   16    0.110098265100E-01    0.314342259505E-03     0.07451
   17    0.118129244879E-01    0.310052112336E-03     0.07527
   18    0.281868669986E-03    0.133536471855E-04     0.08335
   19    0.656500000000E-01    0.201215372829E-02     0.05873
   20    0.117800000000E+00    0.634461515099E-02     0.06908
   21   -0.444100000000E+00    0.212132486713E-01     0.04082
   22    0.708323321759E+00    0.781941158038E-03     0.05151
   23    0.502312604411E+00    0.109674238526E-02     0.05141
   24    0.514127404390E+00    0.801181966132E-03     0.04576
   25    0.287401737160E+00    0.376845414271E-03     0.05836
   26    0.656500000000E-01    0.201215372829E-02     0.05873
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.992327313179E+00    0.276502247212E-03     0.15889
   30    0.965470264370E+00    0.986212079082E-03     0.12713
   31    0.998824086321E+00    0.421131951972E-04     0.15312
   32    0.995409378767E+00    0.160574649510E-03     0.14162
   33    0.765672528086E+00    0.408599476139E-02     0.02587
   34    0.495071640859E+00    0.589476127488E-02     0.08591
   35    0.998824086321E+00    0.421131951972E-04     0.15312
   36    0.919712561785E+00    0.191888506429E-02     0.07164

PerIsn      24      10       0       6    0.36364583    0.66000000  -20840
    1    0.448921983507E+00    0.119524636460E-02    -0.15802
    2    0.203060305572E+00    0.104474138339E-02    -0.15342
    3    0.203447741091E+00    0.104014648086E-02    -0.15336
    4    0.428499469286E-01    0.409983177631E-03    -0.14144
    5    0.200000000000E-03    0.121439181270E-03    -0.02767
    6    0.999200000000E+00    0.307482445914E-03     0.03778
    7    0.999200000000E+00    0.307482445914E-03     0.03778
    8    0.709565979456E+00    0.732525801989E-03    -0.17502
    9    0.504060744359E+00    0.102674719307E-02    -0.17365
   10    0.504062432835E+00    0.102673517854E-02    -0.17365
   11    0.255218542367E+00    0.101385574447E-02    -0.17044
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.976845920139E-01    0.141914469107E-02    -0.18318
   16    0.122047573817E-01    0.334561278146E-03    -0.18789
   17    0.130017152287E-01    0.328284559078E-03    -0.18834
   18    0.324791299970E-03    0.155098325750E-04    -0.17850
   19    0.698000000000E-01    0.191870116001E-02    -0.14888
   20    0.136900000000E+00    0.713604451451E-02    -0.13218
   21   -0.375600000000E+00    0.232601970687E-01    -0.16589
   22    0.709565979456E+00    0.732525801989E-03    -0.17502
   23    0.504060744359E+00    0.102674719307E-02    -0.17365
   24    0.517064148063E+00    0.716256108338E-03    -0.15418
   25    0.292803623346E+00    0.312568558694E-03     0.05606
   26    0.698000000000E-01    0.191870116001E-02    -0.14888
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.992468452699E+00    0.297174205216E-03    -0.03551
   30    0.965951799754E+00    0.105229244773E-02    -0.06299
   31    0.998855564208E+00    0.446179788556E-04    -0.03582
   32    0.995534783011E+00    0.169866368604E-03    -0.03976
   33    0.781849177209E+00    0.381545077015E-02     0.02859
   34    0.520471450137E+00    0.615114873585E-02     0.06506
   35    0.998855564208E+00    0.446179788556E-04    -0.03582
   36    0.913087516325E+00    0.195874948424E-02    -0.18996

PerIsn      24      10       0       6    0.36364583    0.67000000  -20840
    1    0.446506076389E+00    0.129068993547E-02    -0.03961
    2    0.201189396737E+00    0.110851706827E-02    -0.04937
    3    0.201593196731E+00    0.110260572491E-02    -0.04947
    4    0.422745191274E-01    0.425381328538E-03    -0.06217
    5    0.400000000000E-03    0.136329962172E-03     0.05891
    6    0.997600000000E+00    0.698049229835E-03     0.09085
    7    0.996800000000E+00    0.109986225033E-02     0.06294
    8    0.709249898727E+00    0.762948540078E-03    -0.04070
    9    0.503713058628E+00    0.106457531275E-02    -0.04384
   10    0.503714610542E+00    0.106456310312E-02    -0.04385
   11    0.255051393299E+00    0.104434863433E-02    -0.04893
   12    0.000000000000E+00    0.000000000000E+00     0.00000
   13    0.100000000000E+01    0.000000000000E+00     0.00000
   14    0.100000000000E+01    0.000000000000E+00     0.00000
   15    0.105915494792E+00    0.145466414642E-02    -0.01374
   16    0.143240186945E-01    0.374037822676E-03     0.00460
   17    0.151026567341E-01    0.366617305913E-03     0.00046
   18    0.436311458876E-03    0.221562704467E-04     0.06423
   19    0.751000000000E-01    0.200123699120E-02     0.19470
   20    0.183700000000E+00    0.743545288439E-02     0.08968
   21   -0.221200000000E+00    0.237891750274E-01     0.01137
   22    0.709249898727E+00    0.762948540078E-03    -0.04070
   23    0.503713058628E+00    0.106457531275E-02    -0.04384
   24    0.518817267276E+00    0.719312073112E-03    -0.05787
   25    0.298450064653E+00    0.300333091536E-03     0.00043
   26    0.751000000000E-01    0.200123699120E-02     0.19470
   27    0.100000000000E+01    0.000000000000E+00     0.00000
   28    0.100000000000E+01    0.000000000000E+00     0.00000
   29    0.990945246052E+00    0.400458726454E-03     0.16871
   30    0.961331265428E+00    0.125989035690E-02     0.12538
   31    0.998654710709E+00    0.600922880529E-04     0.17104
   32    0.994812871205E+00    0.215561677148E-03     0.16369
   33    0.783166531419E+00    0.378809484258E-02     0.19683
   34    0.522769310292E+00    0.596863101378E-02     0.30250
   35    0.998654710709E+00    0.600922880529E-04     0.17104
   36    0.901897465281E+00    0.206413443318E-02    -0.01635

PerIsn      24      10       0       6    0.36364583    0.68000000  -20840
    1    0.449897120949E+00    0.137920439511E-02     0.15789
    2    0.204062338629E+00    0.119262405961E-02     0.16718
    3    0.204456368753E+00    0.118623551235E-02     0.16744
    4    0.433203732538E-01    0.465300393131E-03     0.18088
    5    0.500000000000E-03    0.181185768835E-03    -0.07769
    6    0.998000000000E+00    0.738548945876E-03    -0.07481
