
PerIsn      16   10000       2      24    0.35809134    0.16985000  -11576
    1    0.258900756836E+00    0.374702091377E-02     0.07623
    2    0.799382964313E-01    0.201661634206E-02     0.07197
    3    0.846458529353E-01    0.193394782645E-02     0.06986
    4    0.113197477631E-01    0.413599678478E-03     0.06899
    5    0.637500000000E-01    0.175000000000E-02     0.02015
    6    0.417500000000E+00    0.125540246676E-01     0.08242
    7   -0.297500000000E+00    0.346215834474E-01     0.05793
    8    0.569607194010E+00    0.254484953280E-02     0.08769
    9    0.338731844902E+00    0.280481136111E-02     0.08275
   10    0.339372959963E+00    0.279262885620E-02     0.08267
   11    0.131687574635E+00    0.191974341682E-02     0.07631
   12    0.794395833333E-01    0.164662812981E-02     0.14439
   13    0.764370833333E+00    0.568255949008E-02     0.10970
   14    0.697527083333E+00    0.788205521826E-02     0.09458
   15    0.211756420898E+00    0.261360086894E-02     0.08545
   16    0.621308918317E-01    0.125774183317E-02     0.09354
   17    0.651981329600E-01    0.125267376602E-02     0.09280
   18    0.925895321006E-02    0.257196309542E-03     0.10308
   19   -0.116541666667E-01    0.890981694329E-03    -0.20890
   20    0.631916666667E-01    0.211908482195E-02     0.11142
   21   -0.709181250000E+00    0.756044795682E-02     0.08574
   22    0.582707552083E+00    0.207614037992E-02     0.07340
   23    0.348880279096E+00    0.244795833758E-02     0.07240
   24    0.404571092923E+00    0.156484308300E-02     0.06957
   25    0.230315849863E+00    0.680846925540E-03     0.06727
   26   -0.800208333333E-02    0.662187015781E-03    -0.04725
   27    0.815910416667E+00    0.391698863992E-02     0.09816
   28    0.789068750000E+00    0.457945337668E-02     0.06099
   29    0.122294314779E+01    0.151774787569E-02     0.06887
   30    0.607996101888E+00    0.287910128868E-02     0.09413
   31    0.838516767090E+00    0.409673003219E-02     0.04940
   32    0.632957603747E+00    0.731285799215E-02     0.03573
   33    0.957844266347E+00    0.734051040855E-03     0.13219
   34    0.874600403826E+00    0.191520397459E-02     0.12092
   35    0.721714761687E+00    0.318692356615E-02     0.09072
   36    0.459101201295E+00    0.499267917464E-02     0.07296
   37    0.973251030797E+00    0.238808133847E-03     0.27563
   38    0.710666544776E+00    0.346572994413E-02     0.06840
   39   -0.363558437204E+04    0.166582314634E+02     0.10181

PerIsn      16   10000       2      24    0.35809134    0.17025000  -11576
    1    0.260700805664E+00    0.343776966914E-02     0.14847
    2    0.810392890275E-01    0.181662528710E-02     0.12768
    3    0.857105683208E-01    0.173955093348E-02     0.12834
    4    0.115605075844E-01    0.362552603926E-03     0.08919
    5    0.634000000000E-01    0.175361099311E-02    -0.11659
    6    0.421000000000E+00    0.124035674243E-01     0.10056
    7   -0.270200000000E+00    0.337159794864E-01     0.09309
    8    0.571527172852E+00    0.229783479949E-02     0.13885
    9    0.340876813602E+00    0.251994339470E-02     0.13347
   10    0.341503889783E+00    0.250900691293E-02     0.13343
   11    0.133166118112E+00    0.170731756555E-02     0.12055
   12    0.785468750000E-01    0.147103905832E-02     0.15742
   13    0.768633333333E+00    0.515981723270E-02     0.15823
   14    0.703700000000E+00    0.721159506107E-02     0.15741
   15    0.210831722005E+00    0.237138178251E-02     0.14152
   16    0.617129329046E-01    0.116019676222E-02     0.15199
   17    0.647685004552E-01    0.115517750926E-02     0.15185
   18    0.918502455199E-02    0.241399677130E-03     0.15757
   19   -0.737500000000E-02    0.824809096030E-03    -0.03543
   20    0.631937500000E-01    0.201851622470E-02     0.14879
   21   -0.711075000000E+00    0.713395626076E-02     0.16876
   22    0.584411303711E+00    0.187227906415E-02     0.13351
   23    0.350871038151E+00    0.219664059298E-02     0.12796
   24    0.406272390238E+00    0.138862446983E-02     0.10935
   25    0.231687928225E+00    0.598154993881E-03     0.04999
   26   -0.563541666667E-02    0.657418058878E-03     0.03940
   27    0.819756250000E+00    0.349915821682E-02     0.15545
   28    0.793589583333E+00    0.420078503361E-02     0.13594
   29    0.122681745605E+01    0.136032303013E-02     0.09668
   30    0.611624763997E+00    0.287027041166E-02    -0.01734
   31    0.838666169083E+00    0.434448169932E-02     0.14811
   32    0.635465308790E+00    0.718423446066E-02     0.14663
   33    0.958244433981E+00    0.742452332524E-03     0.16462
   34    0.875785135064E+00    0.194785081566E-02     0.16819
   35    0.720270661458E+00    0.285615749212E-02     0.05665
   36    0.456717195199E+00    0.449201139251E-02     0.10167
   37    0.973396304537E+00    0.272178140303E-03     0.19127
   38    0.712411977330E+00    0.313610564439E-02     0.13141
   39   -0.365959703135E+04    0.179171960174E+02     0.03852

PerIsn      16   10000       2      24    0.35809134    0.17065000  -11576
    1    0.257997607422E+00    0.377707507708E-02     0.22591
    2    0.796688604355E-01    0.203587593228E-02     0.22837
    3    0.844486046791E-01    0.195035513864E-02     0.22949
    4    0.113002563696E-01    0.422948099787E-03     0.23061
    5    0.651500000000E-01    0.207614517505E-02    -0.00886
    6    0.418500000000E+00    0.122881029759E-01     0.19158
    7   -0.284100000000E+00    0.323025767493E-01     0.21160
    8    0.570282096354E+00    0.252842278530E-02     0.18164
    9    0.339473361778E+00    0.279585576438E-02     0.18529
   10    0.340100198460E+00    0.278422320101E-02     0.18550
   11    0.132193369220E+00    0.192778214992E-02     0.18935
   12    0.796145833333E-01    0.157855632100E-02     0.13195
   13    0.766185416667E+00    0.549814695518E-02     0.15581
   14    0.701052083333E+00    0.764868310076E-02     0.16689
   15    0.213318522135E+00    0.259470857829E-02     0.16694
   16    0.628966571808E-01    0.125742803248E-02     0.16414
   17    0.659419672966E-01    0.125317201342E-02     0.16489
   18    0.942192035175E-02    0.259893021065E-03     0.15508
   19   -0.131458333333E-02    0.826188303260E-03    -0.05107
   20    0.649520833333E-01    0.217974083852E-02     0.18322
   21   -0.702366666667E+00    0.764353710737E-02     0.18080
   22    0.583468351237E+00    0.206451484844E-02     0.19249
   23    0.349726163832E+00    0.244192104272E-02     0.19242
   24    0.406042165756E+00    0.156251650136E-02     0.19722
   25    0.232338892589E+00    0.694053701224E-03     0.20983
   26   -0.113333333333E-02    0.634186969018E-03    -0.06319
   27    0.818675000000E+00    0.373676057965E-02     0.14749
   28    0.793941666667E+00    0.438790952505E-02     0.14967
   29    0.122867569173E+01    0.155596018216E-02     0.23904
   30    0.618866276042E+00    0.308134249744E-02     0.08802
   31    0.835492877287E+00    0.435116781611E-02     0.25584
   32    0.631097790970E+00    0.720703328918E-02     0.23857
   33    0.958018230704E+00    0.731010720138E-03     0.17356
   34    0.874992033826E+00    0.191174656830E-02     0.18824
